V0,V1,V2
-0.5053750918872751,2.4662005118845225,2.2332113193947802
-1.1985490180958025,-1.1112019768684762,-1.2761775688921986
-0.38918455633097937,-0.7937111933216194,-0.9169218771415536
-0.5666214890756669,-1.2207254388621231,-1.3162862020037298
-0.5325345068592909,0.37719284948660414,0.5160461049086805
-0.7476884435030836,-0.18975126970019338,-0.07624047965823508
-0.314232524262387,-0.8072883727049733,-0.5851223355936485
-0.5631867655062619,-0.7456261367960373,-0.6733877539978554
-0.6122614617306326,-1.430886637286942,-1.2694806675274943
-0.6285671817174456,-0.6406047415182898,-0.5832290938411466
-0.9570736990237018,-0.30569406335934063,-0.33758532309880523
-1.0268723858237316,-0.7788994250283824,-0.7199847670054843
-0.6516125815401361,0.11493917685852353,-0.05935729640283146
-0.47444372205799623,-3.3594411775265107,-3.3799728038415053
-0.7503068980297609,-1.5819830061759752,-1.7564299465580855
-0.4276994845201163,0.11613451906651474,0.15469075978025396
-0.8193636689061327,-0.3628818754319825,-0.31411981122845795
-0.4392223902885022,0.29605193444566086,0.635652048933804
-1.2059754191515255,-0.8860967673871776,-0.916034306202238
-0.931061478343206,0.29628488483855403,0.4047488717649557
-0.14143485223140873,-0.7344641531993418,-0.823128808229491
-0.39761444039715066,-0.9053199461664699,-1.1025916387009675
-1.2637125697629956,-1.0999125736908495,-1.1011237933182696
-0.9125269807503588,0.1377179519716166,-0.2325855095675643
-0.9518262548944252,-0.7771319839469408,-0.7176122939901195
-0.5511151583182229,0.20711873163735728,0.12604722714131988
-0.18950343391879668,-0.0689172051618804,0.06467378949016162
0.057282812233091056,0.2712850761798963,0.3206650487133909
-0.37009807403725437,-1.6687742352685684,-1.3335118399339505
-1.2094097624736961,-0.7871116707536138,-0.8922591923036056
-0.9894652658402394,-1.5335790513726246,-1.604304394542997
-1.1986321641120299,-0.6574238244880303,-0.48816284566266266
-0.4962995773237318,0.6708580368613803,0.785908729575327
-0.5490334416018078,-0.8594865154878121,-0.5993853408219644
-0.24073585139680212,-0.9144854233509737,-0.9189904502649692
-0.08237687448710425,2.394031721684771,2.2869083326313935
-1.7974659718356891,-0.5781407287245036,-0.5514387528472315
0.1435256899610888,0.6056787740301377,0.9049066700783818
-0.11908497064682527,-0.08568798838790985,-0.18005038993578176
-0.5456911121239831,0.922453677832497,0.8245408407370165
-1.3860289511750732,0.5160673549708071,0.36039979350641704
-1.6812059974903015,-0.4884901165084397,-0.7175931837323237
-0.8956672757439459,0.3824198734966556,0.5038876521022964
0.4521670515567282,-1.3612795344930948,-1.3358584607454254
-0.9900470933610822,-0.4426125233360275,-0.428929017771094
-1.3748743215519896,-0.40723159856866525,-0.387802318734017
-0.3674269783945151,-0.6320598770303756,-0.6681040782462316
-0.9505029426531321,-1.2454036971022957,-1.4386852589464516
-0.2584438357661388,-0.11349607189029932,-0.0181156660640144
-1.5204176141783194,1.85789683720533,1.7093250487767695
-0.07713265123774996,0.24112215413013766,0.5407237598024169
-1.3257561543348826,0.46149185165399825,0.44209430890477275
-0.3332222951332913,-0.22308940318333118,-0.5425476104822452
-0.3945935160616418,-1.0960072223226076,-1.1477445527898316
-0.2523962963582913,0.12882357821301904,0.12045281722194459
-1.3070902253113281,1.2504659671620755,1.2345232230807837
-0.3925937926704788,-0.8330379121389401,-0.7646197042932299
-0.9806462508551832,0.013170110493436927,0.03368280776365125
-0.49794236838279243,0.4809855476014896,0.3079598403997947
-0.5823016332338724,-0.2749125337816494,-0.3339566453663642
-0.6778693030576715,-0.8586832306048072,-0.9003676008207586
-0.6839160227099012,0.45122915680251313,0.3107140359689075
-1.085110484488348,0.38490901591310833,0.5476559444999303
-1.2390788921214761,0.288631212724372,0.10690722802104297
-0.8799935267060364,-0.07259576480467494,-0.11942468043335429
-0.043713343281041164,-0.9401873390724159,-0.6102572870252163
-0.719795393222823,0.5873321252368369,0.41585629704577776
-1.0047954515415385,-0.12987963335087052,-0.21610614416551585
-0.7759518416990867,-0.258640918692948,-0.3729325744064657
-0.17919796099426735,-1.0943133989176177,-0.9224235828912879
-2.6275706344234675,0.8451928595521829,0.7086081850603131
-0.19830368439115317,-0.7326483641349311,-0.5962234518703896
0.07016219277670349,-2.166748282951446,-2.3164975596348265
-1.1560290194552,-1.895916147163279,-1.9996028676562285
-0.7031008021435476,-0.5146446631463842,-0.6995926831561571
-0.01590831090506755,-0.7117769466120768,-0.6951549270692916
-0.48875218843777846,0.2225287253387321,0.11602647167464936
-0.9393137974742221,-0.04544445305985303,0.23455304020228965
-0.5765881923327781,-0.044228913791956155,0.09518491112366623
-0.5427278420580596,0.020368369198072205,-0.14258837767531352
-1.2269805621514118,-1.7772157329704141,-1.7477593815561105
-0.39186069404724966,-0.6015055058314223,-0.6788851094659443
-1.2262161145216546,0.20018617748392217,0.2645661877387797
-0.3205356623146105,-1.1574675668663739,-1.1033052459540669
-1.746098965933572,-0.5456853870385214,-0.42373214865029474
0.0028234038415610157,-0.056744618022735754,-0.07288540209078337
-0.8265666050168481,-0.42241626470147364,-0.5009707184416052
-1.064605460801354,1.0413261801915195,0.7614167276171458
-1.947198267674275,0.3053985655922477,0.422083884790091
-0.8212477513499338,0.43502783779460014,0.3286577967192607
-0.3624417552978441,-0.4800135642329842,-0.2956301349247888
-0.34884219016550017,0.6624073728055749,1.0225769737593704
-0.032670671498221726,-1.2327965361515822,-1.1544054159411588
-0.1698936577037255,0.1707694143169985,0.06746911041525554
-0.9890641214182475,-1.1889408307879048,-1.1964534887026488
-0.45790241665218595,0.8173329228078878,0.705815608840377
-0.4504148336113476,0.4486389373655602,0.6125834064621825
-0.6979400232771412,0.2944201850251745,0.16510047058422364
-0.22367234558035945,-0.4246146522107002,-0.34846257292889277
-1.0858657801958735,-0.13257467301073161,-0.0812946829130898
-0.200020153375248,1.8600152560197918,1.8870225200157504
0.05240866081486681,0.18073664994986224,0.3237785762945027
-0.15281428544803244,-0.6215851795612911,-0.8078491965567943
-0.10045811945281946,-0.4198444791231009,-0.5768109488912587
-1.291607253854755,-0.9986043745701466,-1.436956538901082
-0.04140388207398163,-0.27091882448769705,-0.5616659223761635
-0.5330363344454462,-0.1111608445405373,-0.18965734403322287
-1.664740773849236,-2.039564649842925,-1.9822320148481554
-0.8480286810569397,-0.966326213246887,-0.591456894529622
-0.46054748610031077,-0.577123630154705,-0.5509005970989538
-0.546928033075799,-0.5656355413712858,-0.4504048550276478
-0.4117573562815653,0.2180123974521062,0.24632599762273621
-0.4821747860695789,0.2281559018632887,0.28421800516124524
-0.9866006849695508,1.337039348198407,1.020527683436986
-0.611029419037824,-0.5298138256567573,-0.5171698185730573
-0.07250218917942157,0.8199018475069528,0.9065658973990518
-1.3123082437780946,0.7584548717730744,0.7309423483438979
-0.64161810660676,0.9067453313115726,0.9896422326889774
-1.0177729397880007,0.3630961479757867,0.22046028189104322
-1.0363026928235144,-0.9021252066788205,-0.8629559050844294
-0.5255505920345471,-0.3421653844287756,-0.4594045887157408
-1.0304364206960568,-1.2950920940491772,-1.6690570055170946
-0.48193942401837453,0.9733726978619927,0.8252107032663618
-0.47799306004467224,0.8970010995774857,0.835218392208598
-0.06329631548421921,-0.11528453590617804,-0.04002206210855308
-1.666713345097089,-0.1668774534725377,-0.3086432720784567
-0.514469354795148,-0.7896248298899766,-0.6138097542486869
-1.5776106810870887,0.33732745798659547,0.3160887491415403
-0.9139722635653703,-0.7269254972700172,-0.7793521035083467
-0.6606471734739693,-0.3126209324280912,-0.42984916715203997
0.18337880914414448,0.405887122430999,0.5282913396912141
-0.7875378535787102,-2.4535310020532846,-2.5445353250992917
-0.7907771643924563,-1.007071696832633,-1.1035586065415917
-1.2232209487551888,0.6682013892081116,0.45465643928399846
-0.9035825759044259,-0.22421768598924383,-0.26020995289839577
0.01365256462405673,-1.4746474647252397,-1.5257360799367212
-0.7473620787524561,-0.44529490047060705,-0.326809248012568
-0.6408804973652964,0.12963057807780654,0.16993001262884555
-1.231300040255429,-0.11426417112907482,-0.18181286528870105
-0.2380458800774184,0.6529771191525302,0.6374208364254889
-0.3119870773687497,0.3899670166766022,0.5273306649118655
-0.43784410087771486,1.5348132057409218,1.2989723489420704
-1.0887880279504683,-0.9507370855683629,-1.2635724601882983
-0.4442592455108173,-1.255606657431903,-1.0881489962443334
-1.2108643058561863,-0.8100776237421952,-0.8185349244442566
-0.3557135734692323,0.18698741047460044,0.3071867955837312
-0.33235367249092646,-2.9154046659717974,-2.807416910194587
-0.9390000107970043,0.3011396254576284,0.5920882926231089
-0.827210656122609,-1.9082687349635603,-1.8531931070384984
-0.5623774268666878,0.2709726067570414,0.19344527809981807
-0.31871495338407063,-0.38785026425535896,-0.6529335194191735
-0.7314564339776407,-1.8392889066126734,-1.8141827458634774
-0.9148939179600465,0.3154151772937614,0.2656368326987163
-1.4721670806273068,0.7123774664108636,0.43069012153845687
-2.025061043917935,-1.111257879883641,-0.9286757886573282
-0.30377246809409986,-1.9372559987947588,-1.6752906846582873
-0.7085749897052762,0.20784697422107853,0.26606891741882255
0.05440465838638047,-1.3282396489909412,-1.299664524859193
-0.12298601259692997,0.4489729618543147,0.5062444010412904
-0.6205675064469094,-0.8130717273635095,-0.8758244360355298
-0.5167043644225409,3.0730587807807788,2.689044953752409
0.23835988568068542,0.9105309103232863,1.134889383205646
0.1557503435796021,-0.9472356955637721,-1.0574290104584492
-0.2530024692938564,-0.546386897009072,-0.6743858534960685
0.3089359558103067,1.0514788885018076,1.1381224480394285
0.47143287448632215,-1.1476709982706952,-1.1477919577049873
0.22567966944881238,-2.757620134465386,-2.7056237754724006
-0.6266085739583522,0.6410612039036336,0.744799375318765
0.3905950861991951,-0.11518168778156045,0.1088286265103751
0.09178591396820816,-0.6859595080513481,-0.2717301746803925
0.4714615367069188,0.651797105813911,0.5519723079980531
-0.4545084875198055,-0.19764741355425416,-0.17353071215812585
-0.5230968934941043,0.2974020744048889,0.21273671430139326
-1.1534668430252346,0.21155243132449084,0.15339581952721698
-0.7330974472518554,-0.09851864772661088,-0.11389011315309316
-0.23524012480958306,-0.3958705922120851,-0.21996609854929444
-0.09279949029342031,-1.6161625717150985,-1.6283815004246849
-0.4212386394700793,0.3706624811429326,0.4501098501994717
-0.011422062423324976,1.981329283235414,1.678205420834698
-0.7125522654701463,-0.7395868777044555,-0.6820484215799448
-0.2700091959801384,1.8055915554982696,1.9016532718997983
-1.1418841647743514,0.0743541079885915,-0.1752619496206931
-0.4620067149746524,-0.9475769131331024,-1.1187935259577935
-0.48884123282877484,-0.3638769518255382,-0.42669736296566313
-1.2257876617951138,-0.4668828088861827,-0.5112384503547753
-0.503457800253158,0.19056751559981622,0.2525407806056638
-0.3235983327147916,-0.2824778084948516,-0.6347186879939469
-0.5764561714837335,-0.6375822374088709,-0.5858287556931789
0.2050697532773652,1.4561857631117188,1.2174772526759154
-0.7014228801431757,-0.8050348433724457,-0.7404538586670212
-0.29158850640205747,-0.48401138754398587,-0.42837326609874077
-0.3418213583107134,0.3150053708623835,0.06950342982030712
-0.298720383626756,0.8961343270362975,0.8265672981037864
-0.7476942163497372,-1.1286293445177091,-1.0523395450138076
-1.0708451182662981,0.11695559189323973,-0.1334093295351261
1.1390361980754793,0.9279441025128146,1.0359643113530999
-0.6686136008637185,-0.8039752442175602,-0.8248538550496368
-0.2258443367569168,-1.730847322865634,-2.021918132617458
-0.015775796722150584,-1.3047331756196254,-1.2449564657615748
0.1106903671801854,-1.4403824099610885,-1.5401460574149337
-1.0191553988678885,-0.03639731413790603,-0.11749812052882959
-0.2981236565348047,-0.540813004799169,-0.7406105320783654
0.0602909745892338,0.33224996189090306,0.2875349683600476
1.0475414271755272,-1.3581236959824399,-1.4611503481160615
-0.2119395051788613,-0.41310358550620135,-0.5420751374906845
-0.9283005683842278,0.16018286661348224,0.1331899870607933
-0.38782883268981927,1.2779316360544137,1.3536772197152809
-0.5190449239811936,0.5917736238106224,0.8493417505637059
-0.2928078954003343,0.08504240163004366,0.07529462337960897
0.1634771886767054,0.08564592558670592,0.08773856788702142
0.3881241260958965,0.3273716314830825,0.44500636367904806
-0.1506780032844142,-0.6647207056638467,-0.7539109117220083
-0.7015749765331477,-1.2003464295001944,-1.2093580657366738
-1.1399131635909874,-1.5832498595933835,-1.5327628509657771
-0.31361736532027024,-1.2299568553966602,-1.195088365608848
-1.5268887280445584,-2.1383773882216897,-2.382647211399584
-0.4504049330398574,0.21145074705267827,0.192293236779026
-1.0480575247546362,1.5589505468847455,1.7286299879827849
0.5244375881911025,-0.7724209645259956,-0.6845333531454018
0.41545869957007003,-0.794940764627744,-1.0405393172119566
-1.783024901398023,-1.0474482633078135,-1.0476305154264365
0.418181070683777,0.9659082848128906,0.8807151312209756
-0.17572582350193217,0.7653405971371652,0.5508479082873081
0.18599087745039503,-0.04292378439032013,-0.025219322278519547
0.4564223612157657,1.6530029931768428,1.6899627723359372
-0.36754756682175016,0.7034163805073688,0.8922942150766319
-1.0471114611357262,0.7668089844352604,0.5523332725985073
-1.0120181103755759,0.4880092907860051,0.5788647790498662
-1.1915265511652973,0.4687328545496358,0.5993195955440761
-0.39566451453503576,-1.6112277269478448,-1.8469463679516545
-0.4195270160816039,1.1277128645134396,1.0347236666387094
-0.448265230614641,-0.014643523562155801,0.025114877137548553
-0.5523312047861586,-0.09709426559241124,-0.3239442345023628
-1.8707167801341598,0.3672746292196387,0.5110503974901096
-1.0682835573158804,0.43934638715715113,0.5460277908979548
-0.84944754379951,0.9035775367073748,1.0870668426309351
0.21906945184747856,-1.8962965561543106,-1.835199711684395
-0.5768880133610799,1.561467872476001,1.6611532941618363
0.006767600116108971,0.31899624076328165,0.2838255951674337
-0.7725250469445576,-0.484945813317198,-0.17297836555108506
-0.18317081811696215,0.7909353458999312,0.8353056177910912
-0.6459257118330153,0.22159757597078988,0.5029984436953897
-0.8352753280411912,-0.11778396889887797,-0.28759745990364016
0.43269562446260207,0.45352984292664983,0.6614687246750774
-0.8891200658286121,-0.7019164476356848,-0.8743398674674179
-0.20601019219903882,-0.8098370914321187,-1.0859693570006501
-0.23172218403767836,-0.8861320572506846,-0.8439354505448671
-0.1988446285842684,0.07030243557453515,-0.03993601797476305
-0.15714906961791852,0.5319314138083049,0.5879722048865804
0.16896748738191666,-0.9322975722861483,-0.8420829066501162
0.0016395657173412374,-1.1128477680465056,-1.0171095579437393
0.10107633705385996,0.34399713046643515,0.18263797700970957
-1.003812027971406,0.5818754686610855,0.7631159917623965
-0.21613904770074419,0.010955001110829803,-0.01661123062315971
0.19069550822337133,-0.08375914493882604,-0.05319104180038475
-0.6351615117385082,0.6790710050070823,0.8197187001615402
0.5776168460454574,-0.058906877394304474,-0.05326389861756415
-0.7304066825921424,0.01314132918461435,0.03857249822274982
0.43274035599339084,0.08319296790014591,0.13021435669811168
-0.03198424048688718,-2.0787803474936575,-1.8393908383979714
-0.22431137291032127,-0.4564309703301576,-0.12523195863257122
-0.9804786113816573,1.1824655111209383,1.4955351297531108
-0.30015691197775124,1.1843211049951559,1.1893004194707093
0.013689740576530746,-0.08665286490555185,-0.028944688276636533
0.7675736532538476,1.011801114186558,0.7199635037251448
-0.6668479517113687,-1.5890074394837947,-1.5926515349246393
0.7013541765762901,0.5160383865583321,0.6492643160699626
-0.6337948321646505,0.253889380163833,0.13346667688868985
-0.3517439690793967,0.3608304847751393,0.36909388096288837
-0.49290387445221423,0.9141487826017178,0.8981021414077034
-0.6376521651635749,1.0146875590289872,0.9396692387895902
-0.8037079189618856,0.6590888476598301,0.49708538510951
-0.12883626589896788,-0.19695915716033555,-0.0836217699138641
-0.29205864922799996,-0.7039521909815423,-0.8629902355398351
0.3581643754189976,0.44546136535881964,0.3732973880228709
0.1284378809518771,-0.5557505891100594,-0.40030441368832803
-0.5470970743290634,-0.024856638198075435,-0.12402195774985895
-0.1317608428460894,-1.18958698097704,-1.1425154445156331
-0.3140526250967174,1.0462036186896706,0.8647924724316323
-0.6542034610465233,0.7044056142019451,0.45166707897425284
-0.008573214484015622,-0.260540926820753,-0.35218119619803845
-0.9602878658550481,1.1946107341419614,1.015602798781713
-0.7552493170560411,0.12361273176058939,0.23702385005569981
-1.2474594976346374,0.9341337371807227,0.6377791760758056
-0.6510759335554318,-0.03986850773083449,-0.07804505180606282
-0.4390817665138536,0.5327366711568746,0.5268685557313563
-0.21986592925971737,0.8057061860014157,0.9953328540479861
-0.5954226568436984,0.6187849457311301,0.7888114014870149
-0.5679700011538453,0.2632240835469354,0.42710779595130693
0.023683125202159122,0.0017437570003354182,0.11394978280305137
-0.1516598067282044,0.9664034187377957,1.217871233586654
-0.027484325204114115,-0.9480810061935855,-0.8478553430767422
-1.0731174249009088,-0.22473462769458072,-0.17553755427007584
-0.40312091940083855,-2.0760506355817707,-2.19814644706427
-0.02499933202656761,-1.093138165925757,-1.193689427817605
-0.05918885565909459,1.582140377910756,1.4839047098809417
-0.8616096643430017,-1.9567830776174835,-2.0227380291272268
-0.8441014362020621,-0.5952396274871202,-0.4236616081067724
-0.12039970411359927,0.8714740377716342,0.7298629829909127
-0.6995323524958533,-0.7366560703647085,-0.6359682586349416
-0.6887578387885176,-0.37549180497446416,-0.12137698655430094
-0.14602714617125512,0.12994322337993094,0.020856437111421378
-0.02335426122832151,0.3819812325618507,0.3739531047642742
-1.1880231599327076,-1.5355054595889623,-1.377260213563122
-0.33907755363473163,-1.5705922183500076,-1.3772642723698914
-0.03399716286864249,-1.6061397873882755,-1.5442974271899366
-0.610944202185958,0.7878928548424828,0.7780832053048762
-0.1453779991726886,-1.1361381878967107,-1.2526364750140213
-0.5302702867191497,-1.6948860971915105,-1.8238974786847044
-1.0376385396717085,-0.8619896790027409,-1.0264783862114129
-0.8086176362215041,0.5620781854648185,0.5082614935632472
0.38228464168697335,1.0008195574807635,1.116043712640559
1.2412367282751098,0.38641833014747545,0.17475502047304833
0.2574817348880696,0.29303961067639883,0.20302212878489567
-0.8717526994891328,0.8100755234535499,0.7299555410722686
-0.24994090914053246,-1.7115388656511388,-1.556741134002033
-0.18308031866789481,1.0842947316961764,1.131345498007195
-0.2666121693585677,0.4871311323953263,0.6134964682193287
-0.9106943193106777,-0.7560024675752134,-0.7585300039758572
-0.3735894000054848,-0.41062077843631356,-0.32353001003484116
-0.2215808796886568,-0.9560254888638535,-0.7825266096922737
-0.054650751800933095,1.1008279602940239,1.1738557656025723
-0.5825529935944539,1.4953294430420738,1.8870167747624376
-0.48026053180850664,-0.6772481393223165,-0.5651702104641458
0.5020091957352208,1.4423688934029404,1.4262478042208129
-1.3534718738451466,-0.15720614068304728,-0.047551271174321126
-0.17023386220628375,0.4339331695886166,0.44419414832650633
-0.29012373902568056,1.0422587232391554,0.9067956192311758
-0.6606805146877305,-0.8060756491670331,-0.7720835241653334
0.21767419181062128,2.692702374619404,2.5938688799166836
-1.2205639021209802,-1.203439048785103,-1.3830390032477162
-0.5472254267074808,-0.6400402501085957,-0.7039648517544854
-0.6927336933846859,0.9058608941753583,1.0886694273153203
-0.5804110890641099,-0.7188685397957446,-0.5825181344593205
-0.04944363243490157,-1.048477995102923,-1.0418728028165782
0.19425551498764013,0.598770183945723,0.3590247013681939
-0.789654116199045,-0.8146677868200831,-1.159325042772448
0.13246874959577398,0.7496380270136555,0.9184423146487882
-0.3298494525105729,-0.8990262788872725,-0.7262777707535644
-0.4406104534993899,0.8755035738485466,0.9242891539996821
-0.010423324317629067,1.5246017127164389,1.5937395921643995
-1.1800971509658942,-1.3791237939248828,-1.262311198056708
-1.0611677243469297,-1.3356951481942199,-1.620346140472593
-0.22831093029646768,0.022052598809086117,0.0607844634157906
0.3181985452997054,0.8901792497265446,0.9048603367286588
-0.01985981876805699,0.00816047862168423,0.053228870932689167
-1.005317831113253,0.22219926989480843,0.08596837677184763
-0.5357134860062004,-0.610483091640886,-0.6100211439405987
-1.2868902197699286,-0.9237301140246332,-0.9276564014964155
0.3592344783754015,1.950370308295839,1.4138518646768994
0.1614427267909136,0.2872038903765205,0.12059447586899853
-1.2358241611286425,-2.043296516727023,-2.0059639530544846
-0.8094965643751731,-1.6097245482636522,-1.8010576431627012
-0.41750673298758134,1.430046083784825,1.2697670738413456
-1.1965768988550372,-0.40330229508464344,-0.3786714028684411
-0.2043829040253208,-1.3329630337336444,-1.1970155696725033
-0.17110069800274874,0.6743863951527929,0.4957992556708796
-0.4032660654038129,-1.3078441846233158,-1.114762948586866
-0.06917440670206373,-0.5324102863175325,-0.5123101907145092
0.06597239877966327,-0.2911172427585363,-0.17818145488921563
-0.41724456131879345,0.8603038777410345,0.6172634547037362
-0.6942268523109205,-1.128389441649059,-0.9003356045031538
-0.9224537865223111,-1.8011632458709999,-1.5776776891969835
-0.7657029178514787,-0.7109455537083247,-0.5896767195662935
-0.22950751793893998,-1.132320084702433,-1.1527105045812875
-0.693172428102405,-1.2607342960867551,-1.2814158862754703
